"filename", "language", "HTML", "Markdown", "JavaScript", "PowerShell", "CSS", "Shell Script", "JSON", "Batch", "YAML", "Docker", "JavaScript JSX", "comment", "blank", "total"
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\deployment\src\utils\twoFactorAuth.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 35
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 2, 3, 27
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\docs\CONTRIBUTING.md", "Markdown", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 187
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\docs\DEPLOYMENT.md", "Markdown", 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 466
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\docs\TESTING.md", "Markdown", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 297
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\docs\api.md", "Markdown", 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 471
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\docs\components.md", "Markdown", 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 342
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\ecosystem.config.js", "JavaScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\list-tests.js", "JavaScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 76
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mock-data\hotel-123456.json", "JSON", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 69
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mock-data\hotel-789012.json", "JSON", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 69
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mock-data\hotel-search.json", "JSON", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 64
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mock-data\locations.json", "JSON", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mock-server.js", "JavaScript", 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 336
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mock-test.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 105
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\mongo-test.js", "JavaScript", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 116
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\package.json", "JSON", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 1, 71
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\postman_collection.json", "JSON", 0, 0, 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 0, 378
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\postman_environments.json", "JSON", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\prepare-deployment.ps1", "PowerShell", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 16, 14, 79
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\prepare-deployment.sh", "Shell Script", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 18, 16, 79
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\proxy-server.js", "JavaScript", 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 258
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\scripts\generate-test.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 105
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\scripts\run-integration-tests.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 100
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\scripts\run-tests.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\App.js", "JavaScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 102
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\admin\AdminDashboard.js", "JavaScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\auth\PrivateRoute.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 20
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\common\LoadingSpinner.css", "CSS", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 3, 10, 73
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\common\LoadingSpinner.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 94
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\common\OfflineSupport.js", "JavaScript", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 110
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\common\Toast.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\common\ToastNotifications.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 28, 11, 104
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\docs\Documentation.js", "JavaScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 127
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\flights\flight-search.html", "HTML", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 59
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\hotels\BookingComIntegration.js", "JavaScript", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 186
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\hotels\HotelDetail.js", "JavaScript", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 183
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\hotels\HotelList.js", "JavaScript", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 158
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\layout\Layout.js", "JavaScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 120
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\loading-spinner.html", "HTML", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 123
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\localServices\LocalServiceDetail.js", "JavaScript", 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 220
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\localServices\LocalServicesList.js", "JavaScript", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 180
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\offline-support.html", "HTML", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 247
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\payment\PaymentForm.css", "CSS", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 11, 83
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\payment\PaymentForm.js", "JavaScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 112
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\payment\StripeProvider.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\restaurants\RestaurantDetail.js", "JavaScript", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 196
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\restaurants\RestaurantList.js", "JavaScript", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 171
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\reviews\review-form.html", "HTML", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 122
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\reviews\review-list.html", "HTML", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 117
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\service-worker.js", "JavaScript", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 162
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\toast-notifications.html", "HTML", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 151
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\tours\tour-search.html", "HTML", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 90
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\users\UserBookings.js", "JavaScript", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 194
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\users\UserProfile.js", "JavaScript", 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 237
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\components\users\UserReviews.js", "JavaScript", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 165
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\config\database.js", "JavaScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\config\index.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\config\redis.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\config\swagger.js", "JavaScript", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 129
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\config\test.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\contexts\AuthContext.js", "JavaScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 90
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\adminController.js", "JavaScript", 0, 0, 1213, 0, 0, 0, 0, 0, 0, 0, 0, 181, 187, 1581
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\auth.controller.js", "JavaScript", 0, 0, 498, 0, 0, 0, 0, 0, 0, 0, 0, 67, 68, 633
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\authController.js", "JavaScript", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 200
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\booking.controller.js", "JavaScript", 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 22, 46, 239
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\bookingComController.js", "JavaScript", 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 90, 51, 431
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\bookingController.js", "JavaScript", 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 40, 44, 370
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\destinationController.js", "JavaScript", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 39, 32, 258
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\eventBookingController.js", "JavaScript", 0, 0, 519, 0, 0, 0, 0, 0, 0, 0, 0, 57, 89, 665
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\eventController.js", "JavaScript", 0, 0, 558, 0, 0, 0, 0, 0, 0, 0, 0, 51, 98, 707
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\flightController.js", "JavaScript", 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 47, 39, 389
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\flights.js", "JavaScript", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 133
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\hotel.controller.js", "JavaScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 119
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\hotelController.js", "JavaScript", 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 28, 21, 212
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\localServiceController.js", "JavaScript", 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 21, 59, 488
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\newsletterController.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 136
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\notificationController.js", "JavaScript", 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 89, 59, 400
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\notificationsController.js", "JavaScript", 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 323
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\paymentController.js", "JavaScript", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 24, 26, 160
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\restaurantController.js", "JavaScript", 0, 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 41, 84, 599
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\reviewController.js", "JavaScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 118
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\reviews.js", "JavaScript", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30, 168
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\tourController.js", "JavaScript", 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 272
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\tours.js", "JavaScript", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 17, 27, 197
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\user.controller.js", "JavaScript", 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 35, 52, 305
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\userBookingsController.js", "JavaScript", 0, 0, 386, 0, 0, 0, 0, 0, 0, 0, 0, 51, 54, 491
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\userController.js", "JavaScript", 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 57, 66, 392
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\controllers\userFavoritesController.js", "JavaScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 129
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\css\flights.css", "CSS", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 23, 168
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\css\payment.css", "CSS", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 13, 101
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\css\reviews.css", "CSS", 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 0, 65, 416
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\css\tours.css", "CSS", 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 38, 279
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\admin\adminDashboard.js", "JavaScript", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 146
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\admin\serviceManagement.js", "JavaScript", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 196
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\admin\userManagement.js", "JavaScript", 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 191
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\flights.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 133
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\payment.js", "JavaScript", 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 19, 35, 240
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\reviews.js", "JavaScript", 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 17, 42, 323
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\tours.js", "JavaScript", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 166
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\userFavorites.js", "JavaScript", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 145
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\userNotifications.js", "JavaScript", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 152
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\js\userReviews.js", "JavaScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 148
"c:\Users\Administrator\Desktop\Advenro-V6\Advenro\src\middleware\async.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
